name_type,non_sci_name
LP,Bridelia retusa (L.) A.Juss.
LP,Mikania glomerata Spreng
LP,Pseudodatura arborea
LP,Lupinus cumulicola Small
LP,Abronia elliptica A. Nelson
LP,Sericorema sericea (Schinz) Lopr.
LP,Diplotropis martiusii Benth.
LP,Leptonychia batangensis Bunet.
LP,Biophytum reinwardtii
LP,Tamarix aphylla (L.) G. Karsten
LP,Oenothera rosea L’Her. ex Ait.
LP,Elatostema sessile Forster & Forster fil.
LP,Chamaerhodos erecta (Linnaeus) Bunge
LP,Ryparosa javanica Koord. & Valeton
LP,Glyceria fluitans (L.) R. Br.
LP,Bougainvillaea spectabilis Willd.
LP,Mentzelia pumila (Nutt.) Torr. & A. Gray
LP,Artemisia lippii Besser
LP,Podanthus ovatifolius Lag.
LP,Gynandropsis heterotricha (Burch.)DC.
LP,Garcinia heterandra Wallich
LP,Trigonotis microcarpa (A.DC.) Benth. ex Clarke
LP,Cinnamomum parthenoxylum (Jack) Meisn.
LP,Turraea virens Hellen.
LP,Bauhinia variegata
LP,Litsea ferruginea Bl.
LP,Angelica chinghaiensis Shan ex K.T.Fu
LP,Hevea brasiliensis (A.Juss.) Müll.Arg.
LP,Marsdenia truncata Jum. & H.Perrier
LP,Parkia filicoidea sensu auctt.
LP,Sitanion hystrix (Nutt.) J.G. Smith
LP,Ficus tsiela Roxburgh
LP,Vanilla tahitensis J.W. Moore
LP,Boenninghausenia sessilicarpa Leveille
LP,Opuntia elatior Miller
LP,Dendrobium hercoglossum Rchb. f.
LP,Berberis umbellata Wall. ex G. Don
LP,Turnera diffusa Willd
LP,Acorus calamus Linnaeus
LP,Acer cappadocicum Gled.
LP,Phyllanthus acutifolius Spreng.
LP,Adiantum edgeworthii Hook.
LP,Scrophularia californica ssp. floribunda (Greene) R. J. Shaw
LP,Tephroseris rufa (Hand.-Mazz.) B.Nord.
LP,Cassia italica (Mill.) Spreng.
LP,Enantia kummerae Engl. & Diels
LP,Albertisia cordifolia Forman
LP,Schoepfia chinensis Gardn. & Champ.
LP,Aristolochia truncata Fielding & Gardner
LP,Pentadiplandra brazzeana Baillon
LP,Pleurostylia africana Loes.
LP,Dioscorea belophylla (Prain) Voigt ex Haines
LP,Azima tetracantha Lamarck
LP,Citrus aurantifolia (Christm.) Swing
LP,Alhagi pseudalhagi (Bieb) Desv.
LP,Rinorea longicuspis Engl.
LP,Caralluma pseudonebrownii Dinter
LP,Calotropis procera (Aiton) Dryand
LP,Lonicera tatarica L.
LP,Eryngium aquaticum Vell.
LP,Coffea travancorensis Wight & Arn.
LP,Grewia betulaefolia A.L.Juss.
LP,Melia azedarah
LP,Eryngium carlinae F. Delaroche
LP,Lodoicea maldivica (Gmelin) Pers.
LP,Calotropis gigantea (L.) W. T. Aiton
LP,Modecca repanda (Burch.)Druce
LP,Plumbago capensis Thunb.
LP,Elaphrium ovalifolium Schldl.
LP,Neonelsonia acuminata (Benth.) J.M. Coult. & Rose ex Drude
LP,Cissus hastata
LP,Heterophyllaea pustulata Hook. f.
LP,Ophryosporus charua (Griseb.) Hieron.
LP,Thunbergia venosa C.B.Clarke
LP,Hedysarum obcordatum Poir.
LP,Campsis fortunei Seem.
LP,Cyperus bulbosus Vahl
LP,Crotolaria bracteata Roxburgh
LP,Lemmaphyllum carnosum (Wall.) Presl
LP,Aconitum geniculatum Fletcher & Lauener
LP,Ulmus americana
LP,Begonia thomsonii DC.
LP,Egletes liebmannii Sch.Bip. ex Hemsl.
LP,Adhatoda buchholzii
LP,Terminalia mildbraedii Gilg ex Mildbr.
LP,Zygophyllum album L. var. album
LP,Boswellia papyrifera (Del. ex Caill.) Hochst.
LP,Tilia omeiensis Fang
LP,Luxemburgia polyandra St.-Hil.
LP,Inodes texana Cook
LP,Lexarza funebris
LP,Cirsium eatonii (Gray) B. L. Robins.
LP,Oxytropis leptophylla (Pall.) DC.
LP,Aconitum hetrophyllum
LP,Solidago virgaurea L. var. leiocarpa (Benth.) A.Gray
LP,Genipa americana L. var. americana
LP,Periploca aphylla subsp. aphylla Decne.
LP,Diospyros embryopteris Pers.
LP,Eleusine indica (L.)Gaertn. indica
LP,Dactylorhiza majalis
LP,Scyphiphora hydrophylacea C.F. Gaertner
LP,Solanum quitoense
LP,Scutellaria barbata D. Don.
LP,Elatostema viride (C.H.Wright) Hand.-Mazz.
LP,Cephalotaxus sinensis (Rehd. & Wils.) Li
LP,Aconitum hookeri Stapf
LP,Vicoa auriculata Cass.
LP,Phacelia hastata Douglas ex Lehm. var. hastata
LP,Buddleja salviifolia (L). Lam.
LP,Piper wichmannii C. DC.
LP,Grona triflora (L.) H.Ohashi & K.Ohashi
LP,Polygala venenosa Juss. Ex Poir.
LP,Clematis orientalis L.
LP,Persicaria glabra (Willd.) M. Gomez
LP,Balanophora fungosa
LP,Leea guineensis
LP,Corydalis remota Fisch. ex Maxim.
LP,Duchesnea indica (Jacks.) Focke
LP,Lysionotus pauciflorus Maxim
LP,Psychotria insularum A. Gray
LP,Hicriapteris glauca (Thunb.) Ching
LP,Wedelia trilobata (L.) Hitche.
LP,Clausena dentata (Willd.) Roem
LP,Ageratina altissima (L.) R.m. King & H. Rob.
LP,Alangium salvifolium  (L.f.) Wang. 
LP,Saussurea graminea Dunn
LP,Rhynchosia luteola (Hiern) K Schum.
LP,Macairea radula (Bonpl.) DC.
LP,Lathyrus japonicus var. maritimus (L.) Kartesz & Gandhi
LP,Plumbago pulchella Boissier
LP,Clematis columbiana (Nuttall) Torrey & A. Gray
LP,Knoxia sumatrensis (Retz.) DC.
LP,Mollugo verticillata Linnaeus
LP,Aristolochia allemani Hoehne
LP,Jasminum roxburghianum Wall.
LP,Ophioglossum pedunculosum
LP,Boehmeria longispica Steud.
LP,Oxalis yacutulensis R. Knuth
LP,Lysiloma acapulcense (Kunth)Benth.
LP,Grewia occidentalis L.f.
LP,Purshia tridentata (Pursh) DC
LP,Brillanthaisia nitens Lindau
LP,Pericopsis mooniana
LP,Pachyrrhizus angulatus DC.
LP,Prosopis vinalillo Stuck.
LP,Premna steppicola Handel-Mazzetti
LP,Senna birostris var. hookeriana (Hook.) H. S. Irwin & Barneby
LP,Cayaponia cabocla (Vell.) Mart.
LP,Lespedeza hirta Hamilton
LP,Aloe esculenta L.C.Leach
LP,Indigofera divaricata Jacq.
LP,Urera trinervis (Hochst.) Friis & Immelman
LP,Macrotyloma uniflorum (Lam.) Verdc.
LP,Polypodium excavatum var. bicolor Takeda
LP,Aloysia gratissima (Gillies & Hook.) Tronc.
LP,Zanthoxylum ailanthoides Sieb. & Zucc.
LP,Symplocos kurgensis C.B. Clarke
LP,Baccaurea motleyana (Mull.Arg.) Mull.Arg.
LP,Gnaphalium liebmannii
LP,Lupinophyllum lupinifolium (DC.)Hutch.
LP,Hoodia delaetiana (Dinter)Plowes
LP,Sclerocarya schweinfurthiana Schinz
LP,Geigeria otaviensis (Merx.) Merxm.
LP,Crotalaria atrorubens Hochst. ex Benth.
LP,Centaurium meyeri Druce
LP,Bellendena montana R. Br.
LP,Prunus szechuanica Batal.
LP,Piper ramipilum C. DC.
LP,Polygala dunniana Lévl.
LP,Ambrosia hispida
LP,Asplenium repandum
LP,Dendrobium aphyllum (Roxb.) C.E.C. Fisch.
LP,Parkia roxburghii G.Don
LP,Ziziphus lotus (L.) Lam.
LP,Anemone caffra E. et Z.
LP,Eriosema pulcherrimum Taub.
LP,Buchanania angustifolia Roxb.
LP,Acacia ligulata A.Cunn. ex Benth.
LP,Jussieua tenella Burm. F.
LP,Dysoxylum hamiltonii (Buch.-Ham.) Hiern
LP,Actinodaphne madraspatana Bedd. ex Hook.f.
LP,Hemiphora elderi (F. Muell.) F. Muell.
LP,Dracaena schizantha Baker
LP,Coelogyne leucantha W.W. Sm.
LP,Capsicum annuum var. glabriusculium (Dunal) Heiser et Pickersgill
LP,Salvia prattii Hemsl.
LP,Acmella decumbens var. affinis (Hook. & Arn.) R. K. Jansen
LP,Montanoa frutescens
LP,Eucalyptus oleosa F.Muell. ex Miq.
LP,Euryangium sumbul Kauffm.
LP,lnula britanica L.
LP,Hygrophila schulli (Buch.-Ham.) M.R. & S.M.Almeida
LP,Ficus virens W.T.Aiton
LP,Erythophleum suaveolens
LP,Eurya japonica Thunberg
LP,Aucklandia lappa Decaisne
LP,Vatairea guianensis Aubl.
LP,Pistacia integerrima Stew. ex Brandis
LP,Juniperus cedrosiana Kellogg
LP,Gynura aurantiaca
LP,Baccharis genistelloides (Lam.) Pers. subsp. crispa (Spreng.) Joch. Müll.
LP,Artocarpus champeden Spreng.
LP,Pelargonium pulverulentum Colv. ex Sweet
LP,Pachylobus edulis
LP,Thesium utile Hill
LP,Lomatium graveolens (S. Watson) Dorn & R.L. Hartm.
LP,Protea abyssinica Willd
LP,Marcgravia rectiflora Tr. & Planch.
LP,Arisaema wallichianum Hook.f.
LP,Rhododendron wightii Hook. f.
LP,Desmos cochinchinensis Loureiro
LP,Diospyros decandra Lour.
LP,Esenbeckia intermedia Mart.
LP,Acacia tomentosa Roxb.
LP,Mimosa abstergens Roxb. ex Spreng.
LP,Pteroptychia dalzielii (W.W.Smith) H.S.Lo
LP,Commiphora molmol Engler
LP,Acaena pinnatifida Ruiz et Pavon
LP,Stephania excetrica H.S.Lo
LP,Euclea urijiensis Hiern
LP,Eriobotrya japonica (Thunberg) Lindley
LP,Polygala boykinii
LP,Clematis splendens Levl. & Van.
LP,Meizotropis buteiformis Voigt
LP,Swietenia mahogani
LP,Rhus succedanea
LP,Epipactis royleana Lindl.
LP,Calamus ornatus Blume
LP,Viola sagittata Ait.
LP,Thalictrum dasycarpum Fisch. & Avé-Lall
LP,Madhuca longifolia (L.) J. F. Macbr.
LP,Dracaena perrottetii Bak.
LP,Piper mullesua Buch.-Ham. ex D.Don
LP,Petasites petasites Karsten
LP,Ligusticum lucidum
LP,Aphloia madagascariensis Clos.
LP,Couratari legalis
LP,Porana grandiflora Wallich
LP,Uvaria leptocladon Oliv. leptocladon
LP,Aloe pole-evansii Christian
LP,Tephrosia procumbens Buch.-Ham.) Gamble
LP,Phytolacca dodecandra L'Herit.
LP,Lens esculenta
LP,Uraria lagopus DC. var. neglecta (Prain) Ohashi
LP,Geranium chumbiense Knuth
LP,Homalanthus populifolius Graham
LP,Juncus articulatus L. subsp. articulatus
LP,Cleome burmanni Wight & Arn.
LP,Cercidium praecox (Ruiz & Pav. ex Hook.) Harms subsp. praecox
LP,Andira stipulacea
LP,Epilobium brevifolium D.Don subsp. trichoneurum (Hausskn.) Raven
LP,Rourea fulgens Planch.
LP,Ficus hirta Vahl
LP,Phyllocephalum phyllolaenum (DC.) Narayana
LP,Crotalaria prostrata Willd. var. prostrata
LP,Macrotyloma uniﬂorum (Lam.) Verdc.
LP,Millettia nova-guineensis Kaneh. & Hatus.
LP,Tephrosia purpurea
LP,Harveya huttonii Hiern
LP,Rhodognaphalon schumannianum A.Robyns
LP,Pseudognaphalium viravira (Mol.) Anderb.
LP,Pteris setulosocostulata Hayata
LP,Citrus grandis (L.) Osbeck.
LP,Carmona microphylla (Lam.) G. Don
LP,Synsepalum afzelii (Engl.) T.D. Penn.
LP,Calotropis procera Ait.
LP,Corallocarpus epigaeus (Rottler) C. B. Clarke
LP,Piliostigma reticulatum Hochstetter
LP,Vinca libanotica Zucc.
LP,Phyllanthus wildemannii
LP,Garcinia spicata
LP,Hieracium polyodon Fries
LP,Cadaba juncea Harv. ex Hook.f.
LP,Berchemia racemosa Sieb. & Zucc.
LP,Polyactium aconitophyllum Eckl. & Zeyh.
LP,Alysicarpus vaginalis (Linnaeus) de Candolle
LP,Lobelia giberroa Hemsl.
LP,Cucumis melo subsp. melo
LP,Parinari congensis F. Didr.
LP,Hardwickia mopane (J. Kirk ex Benth.) Breteler
LP,Coleus carnosifolium (Hemsl.) Dunn
LP,Pouzolzia hypoleuca Wedd.
LP,Memecylon caeruleum Jack
LP,Ziziphus montana W.W. Sm.
LP,Oenocarpus distichus Mart.
LP,Sarcodacillis helicloroides
LP,Aloe orpeniae SchÃ¶nland
LP,Epipactis helleborine (L.) Crantz.
LP,Amomum echinosphaera K.Schum.
LP,Hydnocarpus kurzii
LP,Antiaris toxicaria
LP,Mozinna cardiophylla Torrey
LP,Rehmannia glutinosa Libosch f. huechingensis (Chao & Schih) Hsiao
LP,Commiphora sphaerocarpa Chiov.
LP,Larix americana Michx.
LP,Dahlia pinnata Cav.
LP,Silene asclepiadea Franch.
LP,Talinum parviflorum Nutt
LP,Argyreia kleiniana (Roem. & Schult.) Raizada
LP,Triplaris weigeltiana (Rchb.) Kuntze
LP,"Capsicum pubescens Ruiz & Pavon,"
LP,Agrimonia parviflora Sol.
LP,Viscum combreticola Engl.
LP,Impatiens hawkeri Bull
LP,Briggsia chietzii Chun
LP,Digera alternifolia (L.)Asch.
LP,Pimenta racemosa (Mill.) J.W. Moore
LP,Prosopis spicata Burm.
LP,Ochradenus baccatus Delile
LP,Solanum kwebense N.E.Br.
LP,Lepismium myosurus Pfeiff.
LP,Dyssodia pentachaeta (DC.) B.L. Rob.
LP,Cayaponia citrullifolia (Griseb.) Cogn. ex Griseb.
LP,Geranium incanum
LP,Erythrina herbacea subsp. nigrorosea Krukoff & Barneby
LP,Bassia eriophora (Schrader) Ascherson
LP,Malva sylvestris Linn.
LP,Echeveria quitensis (Kunth.) Lindl.
LP,Girardinia palmata (Forsk.)Gaud.
LP,Passiflora vespertilio L.
LP,Lonchocarpus roseus (Mill.)DC.
LP,Campylandra wattii C.B.Clarke
LP,Neillia thyrsiflora D. Don
LP,Morinda longiflora G Don
LP,Mimosa albida var. willdenowii (Poir.) Rudd
LP,Mollugo pentaphylla
LP,Silene yetii Bocquet
LP,Bauhinia tenuiflora Watt ex C.B.Clarke
LP,Peristrophe bicalyculala Nees
LP,Dalbergia yunnanensis Franch.
LP,Agathosma betulina (P. J. Bergius) Pillans
LP,Debregeasia edulis auct. non (Sieb. & Zucc.) Wedd.
LP,Tribulus terrestris
LP,Carex siderosticta Hance
LP,Theobroma augusta L.
LP,Prunus simonii Carr.
LP,Phoradendron leucarpum
LP,Ephedra coryi E.Reed viscida Cutler
LP,Opuntia vulgaris
LP,Pavonia argentina Gürke
LP,Pimpinella saxifraga
LP,Pharnaceum dichotomum L.f.
LP,Polypodium penangianum Hook.
LP,Hypericum kiboense Oliv.
LP,Acer rubrum L. var. drummondii (Hook. & Arn. ex Nutt.) Sarg
LP,Indigofera dominii H.Eichler
LP,Macrozamia communis L.A.S. Johnson
LP,Bocagea dalzellii Hook.f. & Thomson
LP,Crotalaria verrucosa
LP,Glochidion hongkongense Muell.-Arg.
LP,Sericocomopsis orthacantha (Asch.)Peter
LP,Citrus amblycarpa
LP,Entada scelerata A Chev.
LP,Potentilla fruticosa L. var. parvifolia Wolf
LP,Enicostema axillare (Lam.) A.Raynal
LP,Hyptis atrorubens Poit
LP,Swartzia chrysantha B.Rodr.
LP,Cyananthus incanus Hook. f. & Thoms.
LP,Viscum album L.
LP,Indigofera bracteata Grah. ex Baker var. khasiana Sanjappa
LP,Nerium coraea Buch.-Ham. ex A.DC.
LP,Aloe greatheadii Schonland var. davyana (Schonland) Glen & D.S. Hardy
LP,Sambucus canadensis (L.) R. Bolli
LP,Philodendron squamiferum Poepp.
LP,Rinorea bengalensis (Wall.) Kuntze
LP,Polygala subopposita S.K.Chen
LP,Berberis chitria Ker Gawl.
LP,Senecio riddellii Torrey & A. Gray
LP,Buddleia asiatica Loureiro
LP,Corydalis melanochlora Maxim.
LP,Phellodendron chinensis Schneid.
LP,Parnassia nubicola Wallich ex Royle
LP,Solanum tripartitum Dunal
LP,Sesbania cannabina Persoon
LP,Gynura procumbens Merrill
LP,Hymenodictyon orixense (Roxb.) Mabberley
LP,Elaeocarpus speciosus Brogn. et Gris.
LP,Commiphora africana
LP,Buddleia officinalis Maximowicz
LP,Hermannia holubii Burtt Davy
LP,Maytenus arbutifolia (Hochst. ex A. Rich.) R. Wilczek var. arbutifolia
LP,Ochradenus baccatus Delile.
LP,Pernettya prostrata (Cav.) DC.
LP,Eurya nitida Korth.
LP,Vitis potentilia Levl. & Vant. var. glabra Levl. & Vant.
LP,Colletia spinosa
LP,Urostigma glaucum Liebm.
LP,Barkleyathus salicifolius (Kunth) H. Rob. & Brettell
LP,Annona cornifolia St.-Hil.
LP,Poraqueiba sericea Tul.
LP,Cinchona acutifolia
LP,Hibiscus venustus Bl.
LP,Malpighia guadalajarensis
LP,Minosa pudica L.
LP,Dovyalis macrocalyx (Oliv.) Warb.
LP,Berlinia bruneelii
LP,Marsypianthes chamaedrys (Vahl) O.Ktze.
LP,Bladhia japonica Thunb.
LP,Lepisanthes senegalensis (Juss. ex Poir.) Leenh.
LP,Erythrina rubrinervia Kunth
LP,Knema furfuracea (J.D. Hooker & Thomson) Warburg
LP,Sida rhombifolia Linn.
LP,Marsdenia sylvestris (Retz.) P.I.Forst.
LP,Alsodeiopsis poggei Engl.
LP,Asarum heterotropoides Fr. Schn. var. seoulense (Nak.) Kim
LP,Ficus variifolia Warb.
LP,Robinia mitis L.
LP,Albizia chinensis (Osbeck.) Merr.
LP,Elytraria imbricata (Vahl) Pers.
LP,Uraria lagopodioides Desvaux
LP,Dysosma majorensis (Gagnep.) Ying
LP,Melissa officinalis Linné
LP,Acacia stolonifera Burch.
LP,Rumex scutatus L. subsp. induratus (Boiss. & Reuter) Maire & Weiller
LP,Neonotonia wightii
LP,Pluchea pinnatifida Hook.f.
LP,Dracaena aubryana Brongn.
LP,Veronia anthelmintica
LP,Neolitsea levinei Merrill
LP,Wedelia biflora
LP,Bothriochloa odorata (Lisboa) A. Camus
LP,Uncaria tomentosa (Willd.ex Schult.) DC.
LP,Acacia nigrescens Oliver
LP,Darwinia fascicularis Rudge subsp. fascicularis
LP,Chenopodium melanocarpum (J. Black) J. Black
LP,Xanthosoma striatipes (Kunth & Bouche) Madison
LP,Amaranthus tuberculatus (Moq.) J.D. Sauer
LP,Buxus sempervirens L. var. suffruticosa Lamarck
LP,Berchemia kulingensis Schneid.
LP,Pentacalia vaccinioides (Kunth) Cuatrec.
LP,Irvingia wombolu Vermoesen
LP,Acmella oppositifolia (Lam.) R.K. Jansen
LP,Porophyllum ruderale subsp. macrocephalum (DC.)R.R.Johnson
LP,Dactylorhiza maculata
LP,Artemisia rubripes Nakai
LP,Borago oﬃcinalis L.
LP,Clematis montana Buch-Ham. ex DC.
LP,Pithecolobium clypearia Bentham
LP,Tristemma rubens A. et R.Femald
LP,Exacum zeylanicum Roxb.
LP,Bupleurum aureum Fischer
LP,llex macrophylla Wall.
LP,Lepisorus lewisii (Baker) Ching
LP,Feretia canthioides Hiern
LP,Asclepias incarnata L. subsp. incarnata
LP,Pimpinella anisum Linnaeus
LP,Ferula moschata (Reinsch) Kos.-Polj.
LP,Croton tuberculata Bunge
LP,Dolichos falcatus Klein
LP,Helianthus hirsutus Raf.
LP,Garcinia gummi-gutta (L.) N. Robson
LP,Flacourtia cataphracta Roxb. ex Willd.
LP,Berberis vulgaris L
LP,Phlox gracilis (Douglas ex Hook.) Greene
LP,Ichnocarpus frutescens (Linnaeus) R. Brown
LP,Geniosporum coloratum (D. Don) Kuntze
LP,Dipteryx odorata
LP,Sibangea arborescens Oliv.
LP,Lupinus digitatus Forssk.
LP,Tropidia angulosa (Lindl.) Blume
LP,Gomphostemma insuave Hance
LP,Stachyurus szechuanense Fang
LP,Flemingia ferruginea Grah. ex Wall.
LP,Euphrasia stricta J.P.Wolff ex J.F.Lehm.
LP,Hibiscus solandra L'Hér.
LP,Pittosporum nilghirense Wight & Arn.
LP,Osmorhiza aristata (Thunberg) Rydberg
LP,Clerodendrum myricoides (Hochst.)Vatke namibiense R.Fern
LP,Melastoma dodecandrum Lour.
LP,Dillenia elliptica Thunb.
LP,Carum carvi Linn.
LP,Galium lilloi Hicken
LP,Hypochaeris glabra L.
LP,Clausena excavata Burman fil.
LP,Valeriana tangutica Batal.
LP,Aerides rosea Lodd. ex Lindl. & Paxton
LP,Potentilla fulgens Wall. ex Sims
LP,Abronia fragrans Nutt. Ex Hook.
LP,Equisetum telmateia Ehrh. subsp. telmateia
LP,"Diptychandra aurantica subsp. epunctata (Tul.)Lima, Carvalho & Costa"
LP,Senna ruiziana (G. Don) H.S. Irwin and Barneby
LP,Fockea dammarana Schltr.
LP,Haumaniastrum villosum (Benth.) A.J. Paton
LP,Evolvulus alsinoides var. decumbens (R.Br.)Ooststr.
LP,Thuja excelsa Bong.
LP,Taraxacum sinicum Kitag
LP,Crotalaria polysperma
LP,Pueraria javanica Bentham
LP,Hopea Sangal
LP,Swartzia sericea Vogel
LP,Populus deltoides W. Bartram ex Marshall subsp. deltoides
LP,Canarium villosum F.-Vill.
LP,Talinum fruticosum
LP,Cyperus alternifolius Linn.
LP,Polygala acicularis Olivier
LP,Kedrostis capensis (Sond.) A.Meeuse
LP,Turraea villosa Benn.
LP,Gnaphalium canescens DC
LP,Lithospermum caroliniense (J.F. Gmel.) MacMill.
LP,Mikania cordifolia Willdenow
LP,Viscum ovalifolium Wallich ex DC.
LP,Sohnreyia excelsa K.Krause
LP,Anemone japonica auct. nonSieb. & Zucc.
LP,Thesium utile A.W.Hill
LP,Polystichum alticola Schelpe & N.C.Anthony
LP,Evodia rutaecarpa ( Juss.) Benth. var. bodinieri (Dode) Huang
LP,Sedum miffendorffianum Maxim.
LP,Pteridium aquilinum (Linn.) Kuhn
LP,Gleditsia japonica Miq. var. delavayi (Franch.) L.C.Li
LP,Tetranthera californica Hook. & Arn.
LP,Equisetum ramosissimum Desfontaines subsp. debile (Roxburgh) Hanke
LP,Pegaeophyton scapiflorum (Hook.f. & Thomson) C.Marquand & Airy Shaw
LP,Blighia welwitschii (Hiern.) Radlk.
LP,Musanga cecropioides R. Br. ex Tedlie
LP,Dioscorea futschauensis Uline ex R.Knuth
LP,Amaranthus oleraceus L.
LP,Aconitum polyschistum Hand.-Mazz.
LP,Trigonella caerulea Seringe
LP,Cimicifuga foetida Linn.
LP,Launaea resedifolia (L.) Kuntze
LP,Ectadiopsis oblongifolia (Meisn.)Benth.
LP,Commiphora guillauminii H. Perrier
LP,Dasyochloa pulchella (Kunth) Willd. ex Rydberg
LP,Rhododendron hirsutum
LP,Mirabilis laevis (Benth.) Curran var. crassifolia
LP,Rivina humilis
LP,Casearia esculenta Roxb.
LP,Bahuinia malabarica Roxburgh
LP,Aphanamixis polystachya
LP,Boehmeria platyphylla D.Don var. loochooensis Wedd.
LP,Diaphananthe bidens (Sw.) Schltr.
LP,Lantana suaveolens Desf.
LP,Deidamia clematoides Harms
LP,Pergularia tomentosa Linn.
LP,Prunus dulcis (Miller) D.A. Webb var amara D.C.
LP,Olax zeylanica L.
LP,Olyra latifolia Linn.
LP,Ximenia caffra Sond. var. natalensis Sond.
LP,Prunus communis Huds. var. institia (L.) Huds.
LP,Wedelia calendulacea Lessing
LP,Bauhinia anguina Roxb.
LP,Thea sinensis L. Forma assamica
LP,Diplocyclos palmatus (Linnaeus) C. Jeffrey
LP,Euphorbia humifusa Willd. ex Schlecht.
LP,Corydalis saxicola Bunting
LP,Amyris caranifera
LP,Oxyanthus racemosus (Schum. & Thonn.) Keay
LP,Dactyloctenuium aegyptium (L.)
LP,Kalmia carolina Small
LP,Cyathea manniana Hooker
LP,Derris benthamii (Thwaites) Thwaites
LP,Leonotis ocymifolia (Burm.f.)Iwarsson
LP,Cneoridium dumosum (Nutt.) Hook. f. ex Baill.
LP,Virola calophylla (Spruce) Warb.
LP,Achyranthes aspera Linnaeus
LP,Citrus microcarpa Bunge
LP,Petiveria ochroleuca Moq.
LP,Acacia pennata
LP,Trema orientalis Blume
LP,Pyrrosia davidii (Baker) Ching
LP,Saraca thaipingensis Prain
LP,Neolitsea cassia
LP,Erythrococca fischeri Pax
LP,Maerua dasyura Gilg & Benedict
LP,Euadenia eminens Hook.f.
LP,Akebia trifoliata (Thunberg) Koidzumi
LP,Abacopteris multilineatum (Wall. ex Hook.) Ching
LP,Anemopaegma arvense (Vell.) Stellfeld ex J. F. de Souza
LP,Eucalyptus gomphocephala L.
LP,Ipomoea spathulata Hall. f.
LP,Chlorophytum gallabatense Schweinf.
LP,Phaseolus aureus Roxb.
LP,Corchorus fascicularis Lam.
LP,Boehmeria japonica (L.f.) Miquel
LP,Epaltes australis Less.
LP,Polygala senega Linné var. latifolia Torrey et Gray
LP,Elaeocarpus ganitrus Roxb. ex G.Don
LP,Krameria argentea
LP,Hodogsonia heteroclita (Roxb.) Hook. f. & Thoms.
LP,Tynanthus cognatus (Cham.) Miers
LP,Phyllagathis rotundifolia (Jack) Blume
LP,Colubrina texensis (Torr. & A. Gray) A. Gray
LP,Sium javanicum Bl.
LP,Sideroxylon melanophloeos L.
LP,Anisophyllea obtusifolia Engl. & Brehmer
LP,Dalea nana Torr. ex A. Gray var. nana
LP,Abrus pulchellus Wall.
LP,Trichosanthes wallichiana (Seringe) Wight
LP,Ryticaryum longifolium K. Schum. & Lauterb.
LP,Strychnos pierriana Hill
LP,Geissospermum laeve (Vell.) Baill.
LP,Caesalpinia globulorum Bakh.f.& Van Royen
LP,Cynoglossum wallichii G.Don
LP,Salix daphnoides Vill
LP,Euodia ruticarpa Hooker filius et Thomson
LP,Tilia americana L.
LP,Diospyros lucida Loudon
LP,Ficus deltoidea Jack var. trengganuensis Corner
LP,Vicia segetalis Thuill.
LP,Clematis japonica var. simsii Mark
LP,Cipadessa baccifera (Roth.) Miq.
LP,Primula denticulata Smith subsp. sinodenticulata W.W.Smith & Forr.
LP,Trichosanthes cucumerina L. var. anguina (L.) Haines
LP,Physaria didymocarpa (Hook.) Gray
LP,Ajania tenuifolia Tzvelev
LP,Feretia apodanthera Hiern subsp. apodanthera null
LP,Odontadenia puncticulosa (Rich.) Pulle
LP,Dendrocalamus strictus Nees
LP,Fagara inaequalis Engl.
LP,Ionidium glutinosum
LP,Doona macrophylla
LP,Ehretia acuminata R.Br.
LP,Cichorium intybus Linné var. intybus
LP,Ruellia tomentosa Wall.
LP,Roripa nasturtium (L.) Rusby
LP,Wendlandia puberula de Candolle
LP,Tinospora glabra
LP,Oxalis latifolia
LP,Erigeron peregrinus ssp. callianthemus (Greene) Cronq.
LP,Clinopodium umbrosum (Marschall von Bieberstein) K. Koch
LP,Ximenia americana var. argentinensis De Filipps
LP,Barosma serratifoliata Willdenow
LP,Desmodium heterocarpon (Linnaeus) de Candolle
LP,Citrus karna Raf.
LP,Terminalia chebula Retzins
LP,Ecbolium virids (Forssk.) Alston
LP,Cyclobalanopsis kerrii (Craib) Hu
LP,Chassalia curviflora (Wall.) Thwaites var. ophioxyloides
